date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2/28/20 14:54,realDonaldTrump,,15537,18073,90791,"To the people of South Carolina, Tom Steyer is a joke, laughed at by everyone, a total incompetent. He made money in coal, now he “hates” coal. Did you see him fawning over Crazy Bernie? Has no chance, a loser for South Carolina, doesn’t deserve your vote!",,,,1.23341E+18,https://twitter.com/realDonaldTrump/status/1233405207217876992
2/28/20 14:46,realDonaldTrump,,9156,15506,74131,"Will be in the Great State of South Carolina tonight, 7:00 P.M., for a really BIG Rally. Best place to be is a Trump Rally. See you later!",,,,1.2334E+18,https://twitter.com/realDonaldTrump/status/1233403109038346246
2/28/20 6:13,realDonaldTrump,,11681,31123,111544,"“Federal Court Deals Major Blow To Sanctuary Cities.” @FoxNews In other words, there will be no more Federal Tax Dollars to States &amp; Cities that will not cooperate with Federal Law Enforcement (ICE). This is BIG NEWS! Funds will be cut off immediately. MAKE AMERICA GREAT AGAIN!",,@FoxNews,,1.23327E+18,https://twitter.com/realDonaldTrump/status/1233273894032871424
2/28/20 5:43,realDonaldTrump,,12789,21299,86992,"The Do Nothing Democrats were busy wasting time on the Immigration Hoax, & anything else they could do to make the Republican Party look bad, while I was busy calling early BORDER & FLIGHT closings, putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!",,,,1.23327E+18,https://twitter.com/realDonaldTrump/status/1233266386291580931
2/28/20 5:05,realDonaldTrump,,32165,33964,155371,"So, the Coronavirus, which started in China and spread to various countries throughout the world, but very slowly in the U.S. because President Trump closed our border, and ended flights, VERY EARLY, is now being blamed, by the Do Nothing Democrats, to be the fault of “Trump”.",,,,1.23326E+18,https://twitter.com/realDonaldTrump/status/1233256774964273152
2/28/20 4:37,realDonaldTrump,thehill,4439,13714,57568,So nice!,,,,1.23325E+18,https://twitter.com/realDonaldTrump/status/1233249900927868929
2/28/20 3:41,realDonaldTrump,,10450,23720,87100,"“Diagnosis positive: @CNN is infected with Trump Derangement Syndrome. I’m calling out CNN for irresponsibly politicizing what should be a unifying battle against a virus that doesn’t choose sides.” @trish_regan @FoxNews Like I say, they are Fake News!",,@CNN @trish_regan @FoxNews,,1.23324E+18,https://twitter.com/realDonaldTrump/status/1233235705243013122
2/28/20 3:16,realDonaldTrump,,9880,17437,92621,"Word is that Mini Mike Bloomberg performed so poorly in the two debates, that he is thinking about dropping out of the Democrat Primary. The fact is, he was not true to himself, and the public was able to quickly figure him out. Not a good experience for Mini Mike!",,,,1.23323E+18,https://twitter.com/realDonaldTrump/status/1233229450881445889
2/28/20 2:39,realDonaldTrump,,12080,20369,96215,"Congratulations and thank you to our great Vice President & all of the many professionals doing such a fine job at CDC & all other agencies on the Coronavirus situation. Only a very small number in U.S., & China numbers look to be going down. All countries working well together!",,,,1.23322E+18,https://twitter.com/realDonaldTrump/status/1233220106324451328
2/28/20 1:53,realDonaldTrump,,13601,21306,77384,“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!,,@CNN @trish_regan @FoxNews,,1.23321E+18,https://twitter.com/realDonaldTrump/status/1233208695099666433
2/27/20 13:34,realDonaldTrump,,12905,13662,49369,https://www.donaldjtrump.com/events/north-charleston-sc-feb-28-2020/,,,,1.23302E+18,https://twitter.com/realDonaldTrump/status/1233022666749157379
2/27/20 6:02,realDonaldTrump,Jim_Jordan,17648,28487,102623,They spied on my campaign!,,,,1.23291E+18,https://twitter.com/realDonaldTrump/status/1232908958421131264
2/27/20 5:21,realDonaldTrump,,3133,14053,52570,".@RepKevinBrady (R) of Texas-08 loves Texas &amp; our Country. He has been a GREAT Congressman &amp; supporter of #MAGA. Strong on Crime, Border, Military, Vets and your 2A, he is the best Tax Cutter in D.C. Kevin has my Complete &amp; Total Endorsement. Vote on March 3rd. Thank you!",,@RepKevinBrady,#MAGA,1.2329E+18,https://twitter.com/realDonaldTrump/status/1232898529447890944
2/27/20 1:51,realDonaldTrump,,7706,13048,49394,,,,,1.23285E+18,https://twitter.com/realDonaldTrump/status/1232845709537353729
2/26/20 19:02,realDonaldTrump,DeAnna4Congress,9257,28123,89167,Nancy has allowed her District to go down more than any other in the USA! Hardly even recognizable.,,,,1.23274E+18,https://twitter.com/realDonaldTrump/status/1232742691965980673
2/26/20 16:20,realDonaldTrump,DiamondandSilk,5358,20501,99899,My two great friends. Proud of you both!,,,,1.2327E+18,https://twitter.com/realDonaldTrump/status/1232702038208851968
2/26/20 16:17,realDonaldTrump,ericbolling,4156,6078,34298,"Eric, I can live with that!",,,,1.2327E+18,https://twitter.com/realDonaldTrump/status/1232701323587604484
2/26/20 16:15,realDonaldTrump,piersmorgan,3151,10053,56213,"Piers, I like you too!",,,,1.2327E+18,https://twitter.com/realDonaldTrump/status/1232700838843473921
2/26/20 13:51,realDonaldTrump,,9133,17980,88936,Big Rally in the Great State of South Carolina on Friday. See you there!,,,,1.23266E+18,https://twitter.com/realDonaldTrump/status/1232664415637471234
2/26/20 13:41,realDonaldTrump,,5701,12291,56758,“Every poll you look at shows that Black support for President Trump is growing.” @RealCandaceO @MariaBartiromo,,@RealCandaceO @MariaBartiromo,,1.23266E+18,https://twitter.com/realDonaldTrump/status/1232661947558060036
2/26/20 13:35,realDonaldTrump,GOPChairwoman,3306,18286,60935,"Big Story, Big Win - Except in the Fake News, which won’t cover it!",,,,1.23266E+18,https://twitter.com/realDonaldTrump/status/1232660469082664962
2/26/20 13:24,realDonaldTrump,,8776,12433,54610,"....during a debate). Pocahontas was mean, & undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t know how to handle her, but I know she is a “chocker”. Steyer was a disaster who, along with Mini, are setting records in $’s per vote. Just give me an opponent!",,,,1.23266E+18,https://twitter.com/realDonaldTrump/status/1232657663701536768
2/26/20 13:24,realDonaldTrump,,6157,18826,78775,"Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population was shot to death. Would be OVER for most. Mini Mike was weak and unsteady, but helped greatly by his many commercials (which are not supposed to be allowed....",,,,1.23266E+18,https://twitter.com/realDonaldTrump/status/1232657640515342336
2/26/20 13:03,realDonaldTrump,,7384,13224,46826,"I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and others, will be there. Thank you!",,,,1.23265E+18,https://twitter.com/realDonaldTrump/status/1232652397325037568
2/26/20 13:03,realDonaldTrump,,28745,20714,73317,"Low Ratings Fake News MSDNC (Comcast) & @CNN are doing everything possible to make the Caronavirus look as bad as possible, including panicking markets, if possible. Likewise their incompetent Do Nothing Democrat comrades are all talk, no action. USA in great shape! @CDCgov.....",,@CNN @CDCgov,,1.23265E+18,https://twitter.com/realDonaldTrump/status/1232652371832004608
2/26/20 11:39,realDonaldTrump,,7087,17200,96708,"Just landed. India was great, trip very successful. Heading to the White House. Meetings and calls scheduled today. @CDCgov, @SecAzar and all doing a great job with respect to Coronavirus! Briefing this afternoon.",,@CDCgov @SecAzar,,1.23263E+18,https://twitter.com/realDonaldTrump/status/1232631333408649216
2/26/20 7:19,realDonaldTrump,,4516,11017,53293,"“U.S. acted on the Coronavirus very, very quickly.” Gordon Chang @IngrahamAngle",,@IngrahamAngle,,1.23257E+18,https://twitter.com/realDonaldTrump/status/1232565919043317761
2/26/20 6:52,realDonaldTrump,kayleighmcenany,1171,8671,36834,Thank you!,,,,1.23256E+18,https://twitter.com/realDonaldTrump/status/1232559088610856960
2/26/20 6:49,realDonaldTrump,LouDobbs,2744,6596,27817,Russia wants him to win!,,,,1.23256E+18,https://twitter.com/realDonaldTrump/status/1232558211103772672
2/26/20 6:47,realDonaldTrump,LouDobbs,1938,10809,35589,An absolute disgrace!,,,,1.23256E+18,https://twitter.com/realDonaldTrump/status/1232557903187365889
2/26/20 2:34,realDonaldTrump,,10459,25016,136740,52% in the new Rasmussen Poll. 95% Approval Rating in the Republican Party. Thank you!,,,,1.23249E+18,https://twitter.com/realDonaldTrump/status/1232494118137294850
2/26/20 2:29,realDonaldTrump,,7713,15738,66226,"....Democrats talking point is that we are doing badly. If the virus disappeared tomorrow, they would say we did a really poor, and even incompetent, job. Not fair, but it is what it is. So far, by the way, we have not had one death. Let’s keep it that way!",,,,1.23249E+18,https://twitter.com/realDonaldTrump/status/1232492832897658880
2/26/20 2:29,realDonaldTrump,,13286,24693,106673,"CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borders to certain areas of the world. It was opposed by the Dems, “too soon”, but turned out to be the correct decision. No matter how well we do, however, the.....",,,,1.23249E+18,https://twitter.com/realDonaldTrump/status/1232492821501771776
2/25/20 22:36,realDonaldTrump,TVNewsHQ,7529,12692,51521,That is because they cover your favorite President relatively well. @CNN &amp; MSDNC are dying in the ratings!,,@CNN,,1.23243E+18,https://twitter.com/realDonaldTrump/status/1232434103229640704
2/25/20 22:00,realDonaldTrump,jaketapper,2958,12208,50824,No surprise!,,,,1.23243E+18,https://twitter.com/realDonaldTrump/status/1232425065058164736
2/25/20 20:52,realDonaldTrump,gr8tjude_08,5095,11894,56429,"True, but we are getting it all done!",,,,1.23241E+18,https://twitter.com/realDonaldTrump/status/1232408152563277824
2/25/20 20:43,realDonaldTrump,Judgenap,4461,11758,43886,A total miscarriage of justice!,,,,1.23241E+18,https://twitter.com/realDonaldTrump/status/1232405794592714752
2/25/20 20:01,realDonaldTrump,,19972,23263,93476,"There has rarely been a juror so tainted as the forewoman in the Roger Stone case. Look at her background. She never revealed her hatred of “Trump” and Stone. She was totally biased, as is the judge. Roger wasn’t even working on my campaign. Miscarriage of justice. Sad to watch!",,,,1.2324E+18,https://twitter.com/realDonaldTrump/status/1232395209125707776
2/25/20 14:02,realDonaldTrump,,15591,27603,121872,"Cryin’ Chuck Schumer is complaining, for publicity purposes only, that I should be asking for more money than $2.5 Billion to prepare for Coronavirus. If I asked for more he would say it is too much. He didn’t like my early travel closings. I was right. He is incompetent!",,,,1.2323E+18,https://twitter.com/realDonaldTrump/status/1232304804820467714
2/25/20 12:58,realDonaldTrump,,2365,9631,38272,,,,,1.23229E+18,https://twitter.com/realDonaldTrump/status/1232288843757387777
2/25/20 4:09,realDonaldTrump,,6108,13624,58144,"....on all Trump, or Trump related, matters! While “elections have consequences”, I only ask for fairness, especially when it comes to decisions made by the United States Supreme Court!",,,,1.23216E+18,https://twitter.com/realDonaldTrump/status/1232155595438018567
2/25/20 4:09,realDonaldTrump,,13454,24191,91181,“Sotomayor accuses GOP appointed Justices of being biased in favor of Trump.” @IngrahamAngle @FoxNews This is a terrible thing to say. Trying to “shame” some into voting her way? She never criticized Justice Ginsberg when she called me a “faker”. Both should recuse themselves..,,@IngrahamAngle @FoxNews,,1.23216E+18,https://twitter.com/realDonaldTrump/status/1232155591537254400
2/25/20 2:29,realDonaldTrump,,3151,11720,44120,"..It has been a scam right from the beginning with the illegally started Mueller Report, FISA, the leaking, lying & more. Schiff should not have access to Intelligence, he is a corrupt pol. “Amazing that they went to Bernie Sanders, but not to President Trump.” @marthamaccallum",,@marthamaccallum,,1.23213E+18,https://twitter.com/realDonaldTrump/status/1232130591862247424
2/25/20 2:29,realDonaldTrump,,5548,18057,68274,"“U.S. Intelligence official overstated assessment of Russian efforts to help Trump.” @FoxNews @GreggJarrett They supposedly told Crazy Bernie that Russia was looking at him, not me. This is all a big scam between Intel and the Democrats. They want Bernie OUT, &amp; hate “Trump”.",,@FoxNews @GreggJarrett,,1.23213E+18,https://twitter.com/realDonaldTrump/status/1232130587324014593
2/24/20 22:19,realDonaldTrump,,2196,6386,31943,Spelled @GiannoCaldwell!,,@GiannoCaldwell,,1.23207E+18,https://twitter.com/realDonaldTrump/status/1232067592086487043
2/24/20 22:08,realDonaldTrump,,5775,15899,68424,"Great new book just out, “Taken for Granted, How Conservatives Can Win Back Americans That Liberalism Failed”, by Gianni Caldwell, a young winner! He will be at the Ronald Reagan Library, Simi Valley, California, on Thursday at 6 PM, PT. Check it out!",,,,1.23206E+18,https://twitter.com/realDonaldTrump/status/1232064874156523523
2/24/20 21:46,realDonaldTrump,realDonaldTrump,1244,8230,44181,Totally correct!,,,,1.23206E+18,https://twitter.com/realDonaldTrump/status/1232059163938885633
2/24/20 21:42,realDonaldTrump,,35021,33268,141784,The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC & World Health have been working hard and very smart. Stock Market starting to look very good to me!,,,,1.23206E+18,https://twitter.com/realDonaldTrump/status/1232058127740174339
2/24/20 21:28,realDonaldTrump,Jim_Jordan,3136,15730,55573,Set up by Schiff’s lies & leaks. Same with the Mueller Witch Hunt 3 years ago!,,,,1.23205E+18,https://twitter.com/realDonaldTrump/status/1232054796502343681
2/24/20 18:13,realDonaldTrump,,5886,27031,100516,https://twitter.com/narendramodi/status/1231918893964251136,,,,1.23201E+18,https://twitter.com/realDonaldTrump/status/1232005756054069248
2/24/20 18:10,realDonaldTrump,narendramodi,3578,26222,135072,THANK YOU @NarendraModi! ,,@narendramodi,,1.232E+18,https://twitter.com/realDonaldTrump/status/1232004968783241216
